,rental_id,addr_unit,building_id,bedrooms,bathrooms,size_sqft,created_at,addr_street,addr_city,addr_zip,addr_lat,addr_lon,bin,bbl,floor_count,year_built,min_to_subway,has_doorman,has_elevator,has_fireplace,has_dishwasher,is_furnished,has_gym,allows_pets,has_washer_dryer,has_garage,has_roofdeck,has_concierge,has_pool,has_garden,has_childrens_playroom,rent,no_fee,description,neighborhood,borough,unit,floornumber,line,sentiment_score,scores
360,7301971,#2B,264160,2,1.0,850.0,2018-06-23 17:09:52,404 UTICA AVENUE,Brooklyn,11213,40.66468384,-73.93182728,3038281.0,3014190047,2.0,1930.0,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1800,1,"*RENT DIRECTLY NO FEE!!!!

GUARANTORS ACCEPTED!!!!

Newly Renovated 2bed/1bath in heart of Crown Heights!

This apartment features:
-High ceilings
-Hardwood floors
-Open kitchen with stainless steel appliances (including dishwasher), beautiful backsplash
-Virtual doorman
-Full bathroom with modern finishes
-Two queen sized bedrooms with ample closet space & oversized windows
-Not much living space, but kitchen area can fit table & tv on the wall
-Perfect for couples who will use second bedroom for workspace/cozy living room area
-Central Air
-2nd floor walkup

Right by the 3/4 train, you have easy commute to Manhattan. Safe & quiet area, surrounded by laundromats, groceries, cafes, shopping, great nightlife & more.

For more info or to schedule a viewing
Contact Eli*",Crown Heights,Brooklyn,2B,2.0,B,0.6000000238418579,0.6000000238418579
361,7305694,#8B,41650,0,1.0,530.0,2018-06-25 16:30:29,284 5 AVENUE,New York,10001,40.74620056,-73.98670197,1015785.0,1008320039,8.0,1900.0,1.6333,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2850,0,"Live in this beautiful and classic Parisian loft on Fifth Avenue complete with the original arched entryway. An all-new, fully equipped kitchen boasts stainless steel appliances, granite countertops, generous cabinet space and a large island with ample storage. The spacious living area has high ceilings, a decorative fireplace, stunning oversized windows with southern exposure and hardwood floors. This home also features an updated bathroom and two closets providing added storage. 

The Wilbraham is a pre-war, landmark building that features a grand lobby with the original molding and cast iron staircase, an elevator and a laundry room. Conveniently located near multiple subway lines and close to Flatiron, Chelsea, Midtown, Madison Square Park, the Empire State Building, Herald Square and Penn Station. No board approval required.",Flatiron,Manhattan,8B,8.0,B,0.6000000238418579,0.6000000238418579
362,7183384,#39B,39793,0,1.0,434.0,2018-05-16 15:01:18,105 WEST 29TH STREET,New York,10001,40.74710083,-73.99030304,1015146.0,1008057502,53.0,2010.0,2.3167,1,1,0,1,0,1,1,1,1,1,1,0,0,0,3830,1,"NO BROKER FEES. Located between Manhattan's Chelsea and NoMad neighborhoods, Beatrice is a sleek tower perched atop the Eventi Hotel offering exquisite apartments starting on the 26th floor. With gracious layouts, ultra-luxurious interior appointments and iconic river and city views through expansive walls of windows, Beatrice represents a new level of sophisticated city living. Amenities include a 24-hour concierge, fitness center, yoga studio and an exclusive Cloud Lounge and sun deck. Residents will also enjoy on-site hotel amenities including farm-to-table restaurant, Humphrey, and a dynamic urban park space featuring seasonal art installations and events.",Chelsea,Manhattan,39B,39.0,B,0.699999988079071,0.699999988079071
363,7240006,#3,56596,3,2.0,1250.0,2018-06-05 12:42:52,61 WEST 70 STREET,New York,10023,40.7760515,-73.97904425,1028587.0,1011230105,4.0,1910.0,1.35,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5200,0,"Approx. 1250 sqft true 3 bedrooms in a beautiful floor thru townhouse in one of the most desired tree line park blocks on the Upper West Side.
located in a well mantained bldg, this beautiful apartment is perfect for shares or couples looking for extra space in their home.
This spacious apartment features;
-Large livingroom with a decorative fire place,
-Three bedrooms that can easily fit 1 king and 2 queen size bedsets,
-Two full bathrooms,
-Full appliance kitchen with a dining area,
-Tons of closets and an additional storage 
-South & north exposure with natural light all day long.
- Video intercom & Laundry building.
-Strictly no dogs are allowed !!!
- International relocations & students are welcome!!!",Upper West Side,Manhattan,3,3.0,,0.5,0.5
364,7148941,#2F,116428,2,1.0,600.0,2018-05-04 18:38:31,111 WEST 141 STREET,New York,10030,40.81850093,-73.93893881,1060088.0,1020100021,5.0,1926.0,2.9667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1990,1,"2BR - No Fee.  $1900. Move in immediately. HUGE BEDROOMS.  CAN CONVERT TO 3BR.  Preference will be given to the person that has all their paperwork and is ready to move forward on the spot.

The apt is on the 3rd floor of a walk-up building.  There is no elevator.  2 large BR 16 x 16 sq ft and will fit king size bed. 

There is brand new stainless steel appliances (stove, refrigerator, microwave). There is new cabinets, granite counter-tops in the kitchen. Live-in super. 

The way the space is configured it can possibly be used as a 3BR.  Perfect for students.

Laundry is around the corner. 

Located just blocks from the 2 and 3 lines at 135th St. or 145th St. and all the great shopping and convenience in the area. 

Building is pet friendly – CATS OK, DOGS UP TO 40 POUNDS 

To get the apt you must earn 40x the rent combined (guarantors 80x) have good credit and be working for 12 months straight. Also, no record of evictions or felony convictions.  

When you put in your application you must pay a fee of $80 per person on the lease. At lease signing you must pay 1st month rent and 1 month security. 

For info and viewings please contact Troy Gaskin – Licensed Real Estate Broker 

No brokers please. Principals only.",Central Harlem,Manhattan,2F,2.0,F,0.10000000149011612,0.10000000149011612
365,7299148,PENTHOUSE-R,18003895,1,1.0,1050.0,2018-06-22 14:35:56,317 UNION AVENUE,Brooklyn,11211,40.70980072,-73.95120239,3063052.0,3024130015,5.0,1950.0,3.7,0,0,0,1,0,0,1,1,0,1,0,0,0,0,3350,0,"Private Penthouse Roof Deck Alert!!!

Get ready for the best outdoor space in all of Brooklyn!

WELCOME to Williamsburg's BEST DEVELOPMENT! The MODERN LOVE Building!!

It's rare to find new apartments well thought out like these ones. All have uniquely high ceilings, open country chefs kitchens with stainless steel appliances and dishwashers. All apartments have central A/C & Heat, LAUNDRY IN UNIT and luxury spa bathrooms. The bedroom is huge too and can fit a king sized bed! These are the best developers around too! 

Located in the heart of Williamsburg near tons of bars, restaurants and shops. It's also conveniently located near the L, G & J trains where you can go around Brooklyn and into the city in 5-10 minutes. AND...Best private roof terrace ever!!

Texting Jen is best for quick response!!
Grab this special Penthouse fast!!!",Williamsburg,Brooklyn,PHR,5.0,R,0.6000000238418579,0.6000000238418579
366,7272349,#F6,105742,1,1.0,600.0,2018-06-14 11:15:26,2733 BROADWAY,New York,10025,40.80047993,-73.96839591,1056602.0,1018760058,6.0,1925.0,1.5167,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2795,0,"Spacious, quiet, bright 1 Bedroom on top floor of Beautifully restored elevator building. This apartment has a large Living Room with space for separate dining and living areas and storage closets as well. The queen-size bedroom is large enough for queen bed, night stands and a dresser. There is another closet in the bedroom. The renovated kitchen has attractive wood cabinets, stainless steel appliances (including dishwasher) and a large window for fresh air, light and views. The bathroom is tastefully tiled in classic white with black accents - and it also has a window for light and ventilation.

The building is just two short blocks from the 103rd St station for the 1 train and only 1-1/2 blocks from Riverside Park. There is an abundance of shops and restaurants up and down Broadway - all the best of the Upper West Side. There is laundry in the building and a live-in super.",Upper West Side,Manhattan,F6,6.0,F,0.5,0.5
367,7143106,#2,1493779,4,1.0,1200.0,2018-05-03 15:03:53,1921 PUTNAM AVENUE,Ridgewood,11385,40.70419893,-73.9030813,4083321.0,4034810057,2.0,1930.0,0.6333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2800,1,"Just listed! Bright 4 Bedroom/ 1 bathroom unit, just 1/2 block from the Forest M train in Ridgewood, Queens! 

-High Ceilings
-Hardwood floors throughout the unit
-Queen sized bedrooms with windows!
-Close to Vitelio's Market place, Topos Bookstore Cafe, and Aunt Ginnys Bar
-Heat/ Hot water included
-Pet Friendly

Available May 1
Security ($2800) + First Months rent ($2800) = MOVE IN 

No Brokers Fee & we accept guarantors!",Ridgewood,Queens,2,2.0,,0.30000001192092896,0.30000001192092896
368,7159561,#58,132115,1,1.0,325.0,2018-05-08 19:23:40,160 SHERMAN AVENUE,New York,10034,40.86501976,-73.92310041,1064830.0,1022250034,5.0,1915.0,3.5333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1475,1,"ATTENTION : THIS APT IS VERY SMALL (325 squ/ft) AND NEEDS EXCELLENT CREDIT (above 720 from the applicant)

beautiful with amazing renovations 

renovations include exposed brick wall, shiny hardwood floors, 8 ft doors, and a beautiful bathroom

amazing kitchen with lots of cabinet space, granite counter-top, stainless steel appliances…

dimmer lights 

heat and hot water included in the rent

close to both the a express and the 1 train

fast approval process but excellent credit required",Inwood,Manhattan,58,,,0.4000000059604645,0.4000000059604645
369,7372564,#19A,638227,1,1.0,750.0,2018-07-16 20:06:36,315 OVINGTON AVENUE,Brooklyn,11209,40.634977899999996,-74.0257502,3145668.0,3058720007,6.0,1962.0,1.2667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1600,0,"High Demand Elevator/Laundry Building in Prime Bay Ridge has a Full 1 Bedroom For Rent

The unit includes:
-Recently Updated Kitchen
-Massive Living Room
-Large Bedroom w/ Large Closets Throughout
-Hardwood Floor Throughout
-Recently Updated Bathroom
-Heat/Water/Gas Included
-Live-in Super
-Laundry Room on Each Floor
-Dual Elevators
-Mailroom
and much more

Sorry no pets, 4th Floor of an Elevator Building

The unit is located near public schools, restaurants, cafes, gyms, supermarkets, bars, parks and about one block from the newly renovated Bay Ridge Avenue R Train

If you have any questions or would like to schedule a viewing please feel free to reach out

Gabriel Lian
Gama Group | New York 
Licensed Real Estate Broker",Bay Ridge,Brooklyn,19A,,,0.30000001192092896,0.30000001192092896
370,7372399,#6E,62341,4,4.0,2512.0,2018-07-16 19:00:37,100 WEST 80 STREET,New York,10024,40.78253933,-73.97537712,1031764.0,1012107504,11.0,1900.0,1.9167,1,1,0,0,1,0,1,1,0,0,0,0,0,0,30000,0,"FURNISHED 4 BR Stunner at the Orleans!
Stunning half floor residence at the Orleans Condominium! Newly gut renovated, 2512 SF FURNISHED 4 bedroom, 4 bath home with spectacular views of the Museum of Natural History and Park. Meticulously restored, this home features grand side by side living and dining rooms, and an open Chef's kitchen with huge marble island and top of the line appliances! There are 4 beautifully designed baths, over sized windows with motorized shades, a smart home system, and custom entertainment center with built in bar. This top notch renovation also features new wood floors, sunny eastern exposure, 10 foot ceilings, washer dryer and more! Built in 1900, the Orleans couples old world grandeur with the conveniences of modern day. This boutique condo features a 24 hour doorman, elegant lobby, generous halls, resident manager and access to all upper west side landmarks. Shown by private appointment. No Pets please.",Upper West Side,Manhattan,6E,6.0,E,0.5,0.5
371,7357165,#2,1275535,2,1.0,800.0,2018-07-11 18:21:51,43-10 25 AVENUE,Astoria,11103,40.76644664,-73.9090917,4012262.0,4007020043,3.0,1929.0,9.5833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950,0,"GREAT DEAL !! DON'T MISS OUT ** SHOWING NOW !

MINT TWO BEDROOM AVAILABLE ** 

1 QUEEN SIZE BEDROOM 

1 FULL SIZE BEDROOM 

RAIL ROAD STYLE APARTMENT ** 

HARD WOOD FLOORS THROUGH OUT 

OPEN KITCHEN/ LIVING ROOM AREA

HEAT & HOT WATER INCLUDED 

SMALL PETS OK ! 

DOGS OK WOOOF 

CATS OK PURRR

ABSENTEE LANDLORD 

STEPS TO N/Q TRAIN 

GOOD STREET PARKING 

MUST HAVE PROOF OF INCOME & CREDIT ( AS PER MANAGEMENT)

8/1 MOVE IN - SHOWING IMMEDIATE ",Astoria,Queens,2,2.0,,0.10000000149011612,0.10000000149011612
372,7377853,#1R,49264,0,1.0,0.0,2018-07-18 10:40:44,359 EAST 19 STREET,New York,10003,40.73479825,-73.98064128,1077009.0,1009250033,5.0,1900.0,4.0167,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2000,1,2018,Gramercy Park,Manhattan,1R,1.0,R,0.10000000149011612,0.10000000149011612
373,7425142,#J2,1242034,1,1.0,800.0,2018-07-31 12:08:41,41-15 45 STREET,Sunnyside,11104,40.74579133,-73.91864386,4430632.0,4001560005,6.0,1943.0,2.4833,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2100,1,"This is a huge 1 bedroom apt for rent in a nice quiet well maintained building located on the North side of Sunnyside  on a nice tree lined block just 1 block from the 7 line 15-20 min commute to Midtown,nearby to all shopping and restaurants
APT FEATURES
*nice updated wood kitchen with Dishwasher with stainless steel appliances
*large foyer with Archways sep the living room
*shiny hardwood floors
*high  ceilings with lots of pre war details
*lots of windows with great natural sunlight
*great closet space
*heat and hot water included
*full onsite laundry room
*great onsite super
*very well maintained elevator building
Call  or text me on my cell to schedule an appointment
This is a no fee apt",Sunnyside,Queens,J2,2.0,J,0.800000011920929,0.800000011920929
374,7264462,,117082,4,2.0,2248.0,2018-06-12 11:39:35,209 WEST 138 STREET,New York,10030,40.81769872,-73.94283779,1060287.0,1020240026,3.0,1910.0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500,0,"Spacious and grand on Striver's Row in the St. Nicholas Historic District, this four bedroom, three bathroom triplex features large living and dining rooms, galley kitchen with granite counter top and stainless steel appliances, high ten and a half foot ceilings, gorgeous exposed brickwork, charming stained glass windows, in-unit washer/dryer, and private parking for one car onsite. Mere moments from B/C & 2/3 Subway Train Lines, and the 23 acre large St. Nicholas Park with its many cultural events and also home to one of New York City's largest dog runs!",Central Harlem,Manhattan,,,,0.699999988079071,0.699999988079071
375,7196146,,920389,3,2.0,900.0,2018-05-21 15:11:49,7226 AVENUE M,Brooklyn,11234,40.6254468,-73.91122186,3235894.0,3083620049,3.0,1970.0,22.9167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250,0,"Newly renovated and painted 3-bed, 2 bathrooms, with a nice kitchen, big living room, balcony. Tree-lined, quiet and safe neighborhood. Near public transportation and shopping.",Bergen Beach,Brooklyn,,,,0.699999988079071,0.699999988079071
376,7187698,#10G,27409,1,1.0,722.0,2018-05-17 16:59:01,505 GREENWICH STREET,New York,10013,40.72560120000001,-74.0089035,1086554.0,1005947503,14.0,2003.0,4.0667,0,1,0,1,0,1,1,1,0,0,1,0,1,1,5500,0,"Live in this one bedroom home located in Soho. On entering, you walk into a foyer where you notice sunlight pouring through the floor-to-ceiling windows onto the plank floors of the living room. The kitchen opens to the living room and features a Viking Range, a Subzero Refrigerator, a Bosch Dishwasher, a garbage disposal and a wine-fridge. The bedroom allows for different configurations and also has an open view which provides a lot of natural light. The bathroom has a deep soaking tub and plenty of storage. Additionally, the apartment has a washer/dryer and central air conditioning. 505 Greenwich Street is a full-service doorman building with a gym and a Zen Garden. Contact Ravi to set up a viewing.",Soho,Manhattan,10G,10.0,G,0.20000000298023224,0.20000000298023224
377,7207372,SUITE-1,372346,0,1.0,1500.0,2018-05-24 21:53:37,140 FROST STREET,Brooklyn,11211,40.71775322,-73.94592849,3068186.0,3027390013,3.0,1928.0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4500,1,"Prime Williamsburg Retail Available With Court Yard and Backyard Space 

1,500 Square Feet with 1,000 SF of Basement Space

Bulkhead Access from street

1,000 Square Foot Back Yard

Former Wine Bar perfect for : BAR, RESTAURANT, OFFICE, LIVE-WORK, ETC.

Steps to L Train and G Train, McCarren Park, Bedford and 7th",Williamsburg,Brooklyn,SUITE1,1.0,SUITE,0.10000000149011612,0.10000000149011612
